"SWSN_ID","SWSN_Site","EASTING","NORTHING"
5151,"LA 6792",936838.027678236,3966035.8066749
5152,"LA 8681",944473.421178147,3960825.56605834
5456,"Quarteles Pueblo",959942.04675819,3986293.79049978
5458,"LA 23",950879.240251184,3995589.42343101
5465,"LA 60",936368.278995499,3997690.31656581
5468,"Powakwaiye",956425.778819337,3970754.32849537
5472,"LA 84",908090.519823849,3960690.78762107
5474,"LA 92",961189.394862771,3922850.1128282
5478,"Arroyo Negro",961660.052052408,3952384.08644192
5482,"Chimayo",947965.808630183,4003527.96492767
5514,"LA 233",952431.466408178,4002729.63746092
5515,"LA 239.1",963254.359795198,3928283.34820111
5516,"K’ate Ouinge",960332.612520024,3986458.84400852
5517,"LA 257",939952.090790853,3986672.05196238
5536,"LA 360",970078.985800117,3946416.99191745
5543,"LA 394",929749.779071897,3974637.88089646
5552,"LA 734",961104.671670735,3972128.01219229
5553,"LA 735",963967.755520344,3974300.68049614
5572,"LA 796",944163.840058446,3994959.60186924
5575,"LA 835",959988.424790233,3988676.41939983
5579,"LA 874",951351.382906824,3993834.73666011
5586,"LA 917",921985.026299059,4031933.28179005
5587,"LA 918",925142.433799982,4019235.95676631
5589,"Ogapoge",965757.450327545,3969514.07173906
5592,"LA 1098",936831.405840844,3950867.78333361
5596,"LA 1282",963380.251923397,4013180.71889846
5621,"LA 3294",959130.092893347,3962911.5356102
5624,"LA 3444",920564.035670891,3967718.69311015
5633,"Agawi",963287.050321534,3979090.78990571
5634,"Agawano",948436.912154838,3975481.20721653
5648,"LA 3759",923814.953287944,3963766.10271554
5669,"LA 3783",913120.679450735,3972024.08105877
5722,"LA 3841",935040.868997172,3981603.36240801
5729,"LA 3848",920234.229331732,3961866.37846097
5745,"LA 4450",946295.787255213,3969996.87500525
5752,"LA 4601",916467.236104921,3982928.81488787
5753,"LA 4602",938983.11130695,3978868.81418955
5754,"LA 4603",924005.975577012,3977523.8112039
5755,"LA 4608",932867.705882221,3976488.9885024
5756,"LA 4609",923582.825464189,3972499.66253489
5761,"LA 4614",917863.531184644,3975441.65033954
5763,"LA 4617",922360.647023633,3970367.25836724
5765,"LA 4621",920222.362306476,3986801.08304092
5766,"LA 4622",926942.939681202,3981904.01941004
5767,"LA 4623",922457.216512144,3966850.68524626
5769,"LA 4627",932150.368169904,3970046.36192885
5770,"LA 4628",938734.274762586,3971548.20209417
5773,"LA 4632",934208.534149975,3971001.40223695
5775,"LA 4634",917135.541743442,3969168.78812534
5776,"LA 4635",931415.955630347,3978773.87684241
5777,"LA 4636",930892.429330274,3966285.35404029
5791,"LA 4653",928822.507502154,3970718.75443445
5792,"LA 4654",924839.45806545,3974332.62507536
5797,"LA 4659",923521.173624933,3984538.0029421
5804,"LA 4667",913023.645876631,3974597.62934361
5810,"LA 4673",937078.22656855,3974113.98910749
5815,"LA 4678",936384.462748021,3965556.27832936
5818,"LA 4681",920754.597781926,3977428.6366628
5819,"LA 4682",922046.819650367,3985861.87761694
5821,"LA 4684",922564.579765946,3980964.55350505
5830,"LA 4693",931481.036756635,3962774.08264764
5833,"LA 4696",923781.593770131,3971661.0496306
5841,"LA 4704",914970.636474326,3977878.76486808
5846,"LA 4710",926831.978595495,3972706.8517642
5848,"LA 4712",916563.544037238,3973437.23467882
5851,"LA 4715",935112.97247526,3979507.94538389
5855,"LA 4719",927560.173629597,3975586.59717868
5868,"Saltbush Pueblo",923943.356493205,3978535.87808494
5919,"LA 6169",926237.395954207,3950555.27749579
5957,"LA 12702",924100.111719951,3984782.89664374
5964,"LA 12709",939221.943474263,3968513.77188469
5979,"LA 12743",918525.783149064,3965346.43522987
6069,"LA 12272",939958.895203158,3998925.66473939
6124,"LA 82591",920801.628730401,3981390.31800036
6128,"LA 82596",924320.81144017,3974188.72779211
6131,"LA 82601",936533.316391826,3970190.10243377
6367,"LA 90012",921770.471624956,3982852.15493113
6533,"Oyawidi",952839.131719857,3982315.59943707
6571,"LA 102964",929917.864706069,3979616.30305783
6587,"LA 104169",937495.767115414,4013838.50768438
6603,"LA 104589",955196.55224444,3980519.66981983
6651,"LA 12579",929642.669337347,3965685.63252075
6655,"LA 12587",928847.592246383,3965081.11804037
6668,"LA 12600",929239.818663895,3970832.78457925
6673,"LA 12606",919862.637639567,3973343.54412043
6676,"LA 12610",933918.25943096,3980720.37064281
6678,"LA 12612",924942.001249641,3972995.12804933
6679,"LA 12613",934003.490143478,3975655.39366595
6681,"LA 12615",921441.998054549,3972882.09392382
6683,"LA 12620",919942.95267044,3969799.35289474
6685,"LA 12622",936116.237307489,3969885.88565849
6688,"LA 12625",920024.961449683,3967697.89888512
6690,"LA 12627",928389.215206623,3964390.15903129
6692,"LA 12629",916947.634837687,3976406.67636566
6696,"LA 12633",930295.041178301,3982461.16832823
6698,"LA 12635",930046.475643709,3980099.04122423
6699,"LA 12636",928009.464945614,3985083.05544834
6700,"LA 12637",935674.08715941,3974708.5933587
6701,"LA 12638",926115.836776957,3963877.45738013
6703,"LA 12640",937670.639207348,3971833.22765829
6704,"LA 12641",918701.878790572,3970645.35721759
6705,"LA 12642",923849.491357625,3984479.50026299
6706,"LA 12643",915031.223696351,3969162.93054707
6707,"LA 12644",922650.97907564,3983239.05373238
6709,"LA 12646",934510.278515592,3968300.66595589
6710,"LA 12648",932191.027298078,3986287.28515001
6715,"LA 12653",916569.538044542,3973109.44640443
6718,"LA 12657",923530.660541534,3982550.98825799
6726,"LA 12665",924385.248501658,3981702.8707622
6728,"LA 12667",921025.365213856,3984624.41005908
6730,"LA 12670",919837.750114635,3974738.91373962
6735,"LA 12675",931070.088056147,3970843.91346212
6736,"LA 12676",932797.594490722,3961874.70506085
6737,"LA 12677",920280.977143764,3977977.18833555
6744,"LA 12686",935263.525483891,3970635.09523432
6746,"LA 12688",930190.668885514,3978876.29281062
6748,"LA 12690",918908.862910703,3973250.65782288
6753,"LA 12696",922449.032224149,3967093.16276769
6799,"LA 13557",924747.824080214,3963511.19887133
6816,"LA 14874",923775.235103548,3977134.80705875
6817,"LA 14875",937997.265796825,3981341.89302334
6818,"LA 14876",938142.662100092,3981928.76727928
6820,"LA 15117",925422.358946115,3988921.04316862
6831,"LA 15855",928227.276087329,3979289.16078159
6837,"LA 15861",918388.906133518,3964855.9308556
6946,"LA 16798",934506.524237141,3979118.83976434
7011,"LA 21328",916968.867546111,3968833.13363001
7017,"LA 21340",916978.742830381,3979981.11638656
7020,"LA 21346",934805.032214716,3987005.86962631
7028,"LA 21356",916637.919430658,3985342.83762459
7029,"LA 21360",925479.267431661,3973305.12841183
7045,"LA 21396",924470.63825652,3977096.81448995
7049,"LA 21402",935166.680541456,3972221.88007501
7062,"LA 21432",926740.027674392,3981292.95305043
7067,"LA 21443",916064.06315203,4001768.54478386
7141,"LA 21594",937810.063315988,3980033.55072536
7172,"LA 21641",930187.832778022,3979752.23564996
7175,"LA 21661",921907.90858762,3974565.78415354
7178,"LA 21665",932492.415320233,3971744.40679157
7183,"LA 21677",936872.383588031,3968154.70462596
7185,"LA 21679",942046.982115224,3968674.00995897
7191,"LA 21688",929503.301288217,3966745.42902656
7192,"LA 21689",923157.097850353,3973340.88083488
7276,"LA 24890",938082.128737524,3987689.31414649
7330,"LA 25322",909335.669427231,4027246.58754274
7516,"LA 29783",938385.875059441,3985354.87620743
7520,"LA 29789",937240.254328072,3961519.09983763
7608,"LA 35000",936281.412127495,3986568.5974723
7746,"LA 47191",942870.021266773,3999005.6651644
7858,"LA 51879",964144.256897077,3978813.1455137
7859,"LA 51880",957327.876176074,3978484.7919264
7890,"LA 52305",932045.788923293,3991853.45262094
7997,"LA 60550",932048.138810992,3968099.07403916
8015,"LA 61049",930111.068520829,3976473.92460768
8100,"LA 66170",929181.421587214,3985181.73625737
8190,"LA 70668",942791.249262184,4022909.32414074
8198,"LA 71408",931930.163526282,3965692.11655857
8205,"LA 71469",929658.969905227,4017299.35423675
8222,"LA 71491",923760.286532342,4011514.10899375
8346,"LA 105439",947736.149110928,3986321.16373892
8403,"LA 86577",918295.499358431,3980937.46447621
8447,"LA 139557",942470.814102411,3976407.65348965
8448,"LA 139558",930376.386213899,3976118.74188548
8463,"LA 139578",921173.528284281,3972199.49906279
8506,"LA 143453",936824.319018483,3982978.65620969
8537,"LA 157561",939651.297797441,3968050.94862902
8540,"LA 900010",927174.990832716,4013969.26859915
8541,"LA 900011",926303.950937688,4004840.06731358
8542,"LA 900012",954687.716563255,4000831.95387526
8548,"Tsigubu'u Pueblo",945750.172811463,4003875.48628925
8550,"LA 900020",946977.544490784,4002006.85434394
8584,"LA 141007",924366.907730877,3969700.300549
8586,"LA 141009",933629.72472474,3974551.80606022
8597,"LA 141020",922070.468797222,3967278.4906314
8676,"LA 141099",918890.766199142,3962350.89661211
8680,"LA 141103",923993.078283355,3975162.01253535
8737,"LA 84151",921585.778734043,3967719.87363108
8742,"LA 70864",926697.282072455,3963725.15016434
8745,"LA 70867",918187.324157342,3964183.5997133
8749,"LA 70874",914865.010029152,3965418.98649591
8761,"LA 70890",932329.983381718,3962801.38825114
8769,"LA 70906",927744.029745638,3986659.68883412
8771,"LA 70913",910110.275707126,3969908.02173008
8817,"LA 71000",921909.238283426,3957375.38861783
8839,"LA 71038",915856.769742996,3957603.2103164
8848,"LA 71059",929458.273360476,3957158.02106014
8890,"LA 84166",914130.592308164,3951585.72641724
8895,"LA 88946",919818.621713474,3955865.09045377
8899,"LA 88958",929944.291125059,3961772.88296065
8902,"LA 88963",934880.153848886,3949039.59846403
8904,"LA 102965",925531.308974639,3968442.50338893
8905,"LA 102972",926546.686956793,3963250.39050342
8906,"LA 102982",926159.813246325,3981117.39454696
8907,"LA 102996",929425.242565751,3968873.39966878
8908,"LA 103001",919156.024137035,3965257.5227668
8910,"LA 103013",917019.707624689,3977469.67832895
8911,"LA 103015",912340.72918953,3971148.20979705
8917,"LA 134077",929543.878765523,3968749.3110363
8918,"LA 134082",917886.079761401,3956565.55660723
8919,"LA 134084",929229.006595612,3975531.19885178
8920,"LA 135058",926165.213308513,3964285.23891778
8923,"LA 138082",923017.032921061,3963260.86591536
8925,"LA 138097",927365.923508331,3968231.9311984
8926,"LA 138100",925288.760475874,3968069.53172076
8927,"LA 140939",925732.764619067,3962917.13895148
8928,"LA 148347",930003.700471684,3976297.49747188
8930,"LA 168738",927474.604383633,3960587.34435447
8935,"LA 1100005",936788.855463877,3980458.0727974
8944,"LA 50985",923358.878583372,3956034.94864324
8963,"LA 53143",939550.10000743,3967482.92430119
8979,"LA 53164",917017.76072529,3961736.07291257
8988,"LA 53181",922112.487275049,3956443.00059462
9004,"LA 60057",936319.013755471,3963040.84204257
9008,"LA 60065",934838.986737102,3961230.27327941
9009,"LA 60066",922118.550937146,3967155.05175537
9011,"LA 60070",917477.968828082,3958373.06445746
9024,"LA 60095",932433.978826478,3959331.78735127
9033,"LA 60104",934539.489218399,3965617.15087302
9191,"LA 102070",953441.410392001,3971520.22740135
9209,"LA 65682",942990.60757418,3982940.80574353
9238,"LA 110136",939453.5512712,3972384.02238628
9242,"LA 110140",928877.822222248,3981153.06840459
9294,"LA 89716",923839.01774697,3973089.31210518
9306,"LA 86691",934878.849386618,3978606.64532134
9308,"LA 111230",926604.545813575,3950940.14569245
9340,"LA 112535",938203.425533235,3990311.253607
9687,"LA 119424",919228.516234294,3983233.2394526
9727,"LA 121620",963980.568990663,3980720.64119779
9728,"LA 121621",955146.988908783,3971911.93285935
9729,"LA 121622",951449.520215392,3965851.26516272
9805,"LA 122697",926682.769709423,3993998.36465099
9812,"LA 123220",937351.347992897,4003038.8317128
9825,"LA 84128",928567.865162447,3964776.72336289
9870,"LA 125546",955026.556133434,4000647.36971228
9888,"LA 101453",923743.138316303,3997882.60508494
9942,"LA 127644",936922.881981894,3991286.62959918
9946,"LA 127649",920178.054716632,3991558.25469692
9948,"LA 127651",918964.682305709,3991057.65718561
9949,"LA 127652",930029.359214291,3973157.21465862
9950,"LA 127653",922985.395337746,3982841.02191576
9957,"LA 127661",924262.892791629,3980856.41523865
9958,"LA 127662",931059.218842924,3988166.82591027
9962,"LA 127666",941089.229135826,3983067.97400428
9964,"LA 127668",922298.693473339,3969910.03043847
9968,"LA 127672",937006.763642579,3988775.13975592
9969,"LA 127673",940452.639593542,3977410.98490873
10050,"Puebla Point Site",953761.385115132,3999415.44284716
10063,"LA 129490",916046.611736,3972513.00928669
10064,"LA 129491",918948.039412156,3974198.64989771
10147,"LA 130582",934789.215867057,3974420.10209869
10158,"LA 131373",949453.106370002,3986109.56462681
10199,"LA 135290",926962.598172382,3976638.99869375
10254,"LA 86615",932419.026366383,3972809.34129137
10255,"LA 86616",925371.177882776,3967625.61052428
10256,"LA 86617",921214.062090367,3975472.98171468
10257,"LA 86620",928673.941547006,3984306.28440383
10258,"LA 86621",939834.547622472,3969005.37298931
10260,"LA 86623",939179.899852976,3972653.10413609
10262,"LA 86625",939712.066366568,3964937.20657416
10263,"LA 86626",927924.253210127,3965381.26000661
10264,"LA 86627",932033.079308182,3970105.36307646
10266,"LA 86629",931955.719339713,3973402.5580098
10330,"LA 136528",936779.08981432,3965360.27955846
10358,"LA 136559",923810.805045649,3973505.73685731
10373,"LA 136581",926973.129248098,3985057.22976793
10377,"LA 136585",922609.040499195,3980830.46084861
10384,"LA 136593",930838.414329976,3974350.95799921
10468,"LA 136706",937082.803206727,3964267.8184882
10529,"LA 136773",940934.438912466,3969293.14835665
10542,"LA 136786",916501.640891761,3983163.15616867
10557,"LA 136803",927167.294195622,3963847.28353935
10600,"LA 136866",937046.054457963,3965161.64782108
10613,"LA 136889",917699.632567152,3972124.11277393
10615,"LA 136891",918282.862353548,3973454.64404565
10630,"LA 136906",920772.904722229,3982028.1378942
10817,"LA 139488",932508.455073342,3976616.676917
10861,"LA 60129",918479.619138107,3966153.47596863
10862,"LA 60130",921203.349994957,3964895.21590143
10863,"LA 60131",923174.206340194,3972530.48519333
10866,"LA 60134",921523.939153254,3958823.18145229
10873,"LA 60145",930880.668176785,3961364.7293558
10874,"LA 60146",918067.900609538,3965981.06575283
10905,"LA 60191",929446.073097289,3969038.25240658
10911,"LA 60197",916913.779217899,3962500.27887864
10917,"LA 60204",917885.355892584,3965621.1438261
10921,"LA 60209",921467.408485979,3960296.32933064
10935,"LA 60229",926850.194611952,3951354.22020192
10936,"LA 60230",932704.143107697,3969938.71750842
10942,"LA 60238",927640.329668671,3959838.55249415
10951,"LA 60255",929807.711195484,3970613.38182247
10954,"LA 60258",933309.286791593,3949839.94029328
10972,"LA 60282",933935.671071485,3957026.89948195
10992,"LA 60307",927256.093960121,3978392.78803581
10994,"LA 60310",935608.437175885,3974356.3096897
10997,"LA 60315",931948.491901726,3983358.60053709
10999,"LA 60321",917460.897568122,3977262.42240925
11004,"LA 60331",926042.086108953,3975778.02205437
11009,"LA 60348",921138.628770888,3963159.64368612
11014,"LA 60353",923392.541389063,3969056.87028065
11018,"LA 60360",917983.257905796,3961217.22304337
11033,"LA 60381",937312.052611277,3979539.46343511
11043,"LA 60399",922346.23997426,3981990.68932208
11057,"LA 60415",934654.601563513,3976634.76964268
11063,"LA 60424",921630.184226587,3983464.01805221
11084,"LA 60463",932516.749868751,3972196.70754698
11085,"LA 60465",918895.189624503,3963420.17247249
11092,"LA 60480",925225.379674718,3979294.86769584
11093,"LA 60481",938365.092133015,3973035.58859572
11113,"LA 60520",917235.648154885,3965623.22382899
11117,"LA 60527",925655.339056313,3962305.42294595
11118,"LA 60528",918355.572190166,3954048.17633407
11120,"LA 60530",923786.003538147,3950031.42424159
11121,"LA 60532",911642.113041446,3972630.93956612
11122,"LA 60537",916193.399987191,3965104.67366335
11134,"LA 65578",928581.01164487,3959232.86549415
11154,"LA 65606",930429.463907719,3973857.80316901
11159,"LA 65615",920536.138747662,3972928.97399765
11160,"LA 65617",911431.984449759,3954724.99191275
11180,"LA 65656",935947.335665837,3987993.92052352
11181,"LA 65657",924884.903156325,3985017.37851575
11183,"LA 65661",942279.645249829,3990664.97219707
11192,"LA 65684",930681.202591091,3969976.89549705
11198,"LA 65693",912128.734031379,3956805.36907482
11202,"LA 65702",934755.081097052,3985800.94376649
11219,"LA 65731",931535.00813821,3970314.06515521
11228,"LA 65748",939050.910413966,3984376.14689316
11229,"LA 65749",929460.278131828,3975124.26195429
11230,"LA 65750",929767.495649278,3984099.06090087
11231,"LA 65751",932790.048758641,3979803.62669468
11232,"LA 65753",931529.384555325,3975002.61885829
11233,"LA 65755",928682.899823904,3976096.36578514
11234,"LA 65756",920677.929623619,3987446.05902795
11239,"LA 65767",918629.867186204,3959353.03857616
11245,"LA 65776",912469.514525414,3963352.71424036
11260,"LA 65792",929425.069680199,3954679.47650325
11268,"LA 65803",922160.023450151,3965292.5953301
11270,"LA 65806",918612.661972389,3956044.70184334
11284,"LA 65824",919497.432153299,3961282.87054873
11295,"LA 65839",920327.051668972,3975222.68163212
11316,"LA 70761",934300.760562912,3960127.56070019
11336,"LA 70787",931483.943826407,3973585.0176214
11341,"LA 70796",926083.599403813,3972460.77570955
11364,"LA 70840",921298.711788505,3961971.85493708
11442,"LA 77596",914275.468848377,3979478.16248696
11443,"LA 77597",911954.714712381,3961702.44783622
11444,"LA 77598",914933.519289911,3971762.6943503
11448,"LA 77602",931110.04080534,3972885.9293455
11451,"LA 77605",919726.78016752,3970451.16896364
11454,"LA 77608",915765.014452085,3965480.8065621
11488,"LA 77651",916201.714852169,3980552.59553251
11493,"LA 77659",919639.059110895,3957654.42495051
11530,"LA 77744",924812.972421601,3968957.83914229
11652,"LA 84154",928232.344315857,3956690.57331774
11729,"LA 134036",929929.321772277,3968770.63790968
11774,"LA 138058",933719.627226919,3960310.70231633
11836,"LA 9000001",956632.722407132,3990138.27250934
11896,"NA 300",455586.208445951,3890366.50503385
11901,"NA 680",455951.20603323,3934411.56388335
11904,"NA 316",443549.679241329,3883991.3730524
11906,"NA 681",456694.070777223,3922734.05404381
11907,"House of Tragedy Pueblo",452243.586213022,3930008.1491847
11911,"04-02-1819",459612.291186973,3896126.13852564
11913,"Three Courts Pueblo",444757.960663691,3926915.68546864
11924,"NA 349",450594.958664328,3944080.03253631
11925,"NA 351",464559.847610161,3927862.28906433
11929,"NA 357",462901.748080447,3926826.26640846
11996,"NA 793",457952.952820331,3940974.35647543
11997,"Horseshoe Mesa",459294.601492286,3941635.36198251
12005,"Pavakuawi",473219.601136982,3984049.66557685
12008,"WES12",488631.999354899,4002042.76290822
12009,"Old Munqapi",476797.760241747,3992194.44699395
12024,"Coal Mine Canyon Site",483953.72654441,3984190.70763102
12082,"NA 31030",510098.027102113,3949357.99618788
12103,"AZ J:1:4",514615.194457039,3965774.45749179
12114,"AZ D:9:15",510029.051095843,4025630.0278694
12115,"AZ D:9:14",512014.636567831,4030054.34311798
12190,"Three Dog Site",514690.032212883,4096314.77841862
12240,"D-10-39",516679.627674311,4081961.43576846
12278,"Apoonivi",537670.568513647,3960529.62457903
12286,"Pivanhonkiopi",536902.659786135,3968414.87056613
12312,"Begashibito Canyon",532513.095594317,4068040.82163663
12335,"Hotvela",519433.513172448,3966251.80101556
12356,"WES58",519712.206169188,3977639.87695265
12375,"Bacavi",540247.843579561,3978033.66914201
12401,"Shonto Canyon",521474.28819786,4049575.42710504
12423,"Little Thief Rock",542431.533396572,4052706.87346764
12437,"Creswell Pueblo",530343.709129572,3887461.34025644
12453,"NA 30262",522133.328772813,3976863.35192168
12496,"NA 30452",534310.997025073,3996864.98321931
12508,"Paaqaba",543891.914340079,3982838.90906441
12524,"NA 30458",524452.414378405,3994230.58695661
12535,"Orayvi",529087.274164766,3969008.40942898
12543,"Kiiqo",543731.218632713,3965353.20484641
12557,"NA 841",523773.492983013,3967302.97426526
12629,"Kiqotsmovi",543207.49204348,3959409.46105924
12711,"Gully Site",536737.533250079,4016812.35470942
12724,"Tawaki",543013.320268959,3972319.64025244
12732,"Dawake Fort",545763.839470357,3970687.17670941
12755,"Matsito's Stopping Place",538768.554962218,3963075.24613476
12818,"Seven Mile Ruin",541958.592070922,3988032.29188694
12839,"Mungyaovi",538040.139459968,3967072.50657147
12873,"Kyaavoni",547181.758204609,3958022.54910339
12969,"Humiqo'pu",542556.528871238,3970528.19922651
12984,"Soongopavi",546839.915898293,3970238.47874542
12991,"Tsangetuyqa",537076.831596464,3957298.35509466
12997,"Sikyaq'ovi",539332.299209028,3966417.25383566
12999,"Old Songoopavi I",555061.177352771,3950325.68138526
13001,"Old Songoopavi II",545035.05532144,3960915.3055159
13025,"Masiwuvi",541210.739844248,3952186.47370227
13055,"Supawlavi",540632.628470987,3955452.50259085
13073,"Old Musangnuvi",553592.010403842,3973210.34946811
13074,"Musangnuvi",543262.499805018,3952130.1215096
13082,"Sun Forehead",536533.66740343,3981321.11869465
13214,"Two Pillars Site",549459.705515057,3959347.0861214
13285,"Qootsaptuvela",546120.745787799,3964427.02986321
13291,"Walpi",542679.502627775,3959066.35687619
13309,"Sitsomovi",563850.513646439,3961786.19981161
13317,"Haano",558318.593719631,3961701.1651874
13408,"Kukotsomo II",552996.844009727,3968065.22675431
13410,"Kukotsomo I",560107.209842682,3975962.84506924
13460,"HB-19",548162.105919227,3908586.60058759
13483,"NA 11296",552718.613953188,4077040.53417064
13666,"AZ J:54:20",565187.354350924,4018505.46744047
13715,"Little Awat'ovi",562716.41542998,3963359.12529549
13763,"Jeddito 149",558072.663952082,3946171.43780431
13783,"AZ J:8:102",558833.930425465,3944109.36937413
13810,"Jeddito 279",562467.574093685,3956941.29776484
13813,"Jeddito 280",579811.031900242,3955169.69954117
13830,"Jeddito 281",563900.29059042,3956631.07700011
13868,"Kawayka'a",562427.614865914,3959310.424353
13914,"Tsakpahu",568446.02245,3966145.22331613
13940,"Mosiptanga",570628.746198028,3963353.43473867
13953,"Kookopngyamuy",580366.360353276,3959424.79634021
13958,"Tsukurovi",571378.648887992,3955899.52489117
13959,"AZ O:8:55",582832.611027688,3982351.41552314
13963,"AZ O:8:106",577711.297492862,3981898.48415896
13968,"AZ O:8:57",574716.81255284,3977262.25308254
13971,"AZ O:8:64",573976.879361227,3967559.18867812
13983,"AZ O:8:110",586575.556827068,3968455.44443987
13990,"AZ O:8:112",586356.650663123,3986439.02143255
13994,"Lolokangtuyqa",577784.287613794,3953997.17561957
13997,"AZ O:8:13",590956.962459862,3970162.17652559
14028,"AZ J:12:21",582962.60941039,3915796.97600769
14082,"AZ P:1:12",583613.085887983,3964141.89096682
14084,"AZ P:1:13",602916.809356093,3984081.04660004
14088,"A I:64:13",590008.091456443,3987956.79128551
14104,"Small Klagetoh",644109.731451869,3924698.62226145
14110,"WR-2",643767.094869807,3941908.01637937
14113,"WR-1",633443.509563789,3930668.64267039
14118,"WR-5",644775.161449537,3936892.34541234
14121,"WR-14",645399.127985135,3940899.4916863
14183,"Desha Creek",518859.276743531,4096362.46920104
14189,"Cactus Rock Pueblo",522728.856012255,4099075.39929733
14192,"Upper Desha Pueblo",515371.478753775,4094365.30046083
14212,"Jeddito 4",587004.699921116,3958969.50301066
14242,"Jeddito 200",557284.083438247,3966167.29009828
14249,"Jeddito 252",574095.749187201,3952550.38414176
14261,"Jeddito 364",567677.183903843,3955466.08203302
14276,"Jeddito 104",576735.83092922,3950298.52971759
14282,"Jeddito 319",563835.146554768,3962537.30427754
14286,"Jeddito 287",574241.521261856,3941409.84794433
14288,"Jeddito 288",574177.768242523,3945491.42470673
14289,"Jeddito 358",560878.806505188,3940495.72036575
14292,"Jeddito 339",562912.238455668,3951442.77012201
14295,"Jeddito 357",573683.827888638,3946287.51092248
14313,"Jeddito 377",562404.990888253,3952930.80395071
14314,"Jeddito 342",569733.724252492,3962512.70488165
14315,"Jeddito 320",564146.452810869,3958720.82408321
14317,"Jeddito 292",586676.070491284,3945004.66803175
14321,"Jeddito 265",579738.990062386,3958386.75225016
14334,"Jeddito 228",576273.701352939,3959496.22800969
14339,"Jeddito 235",564691.248021007,3957313.72826456
14341,"Jeddito 233",563197.605576679,3970731.40782592
14342,"Jeddito 226",555536.556026712,3948579.57755713
14343,"Jeddito 188",570645.819755197,3956868.01611611
14344,"Jeddito 223",562654.557936355,3964826.27731247
14345,"Jeddito 222",556051.202400818,3963064.66414532
14378,"Jeddito 107",557524.205968231,3947995.55101846
14434,"AZ K:6:14",632106.186735839,3947184.15613022
14435,"AZ K:6:15",617158.085786834,3939408.14624023
14451,"Jeddito 147",570362.022595093,3952550.015828
14466,"Lolomaki",549727.599430129,4065046.41866666
14474,"WES167",505603.863588423,4089025.27589288
14475,"NA 7520C",515723.179231986,4095984.61665672
14477,"Coombs Site",453384.302066371,4197452.44721395
14485,"NA 1138",480522.101922065,3886980.12009944
14500,"NA 2218",470139.111865029,3923217.91983268
14506,"Large Klagetoh",635596.422952995,3924140.96650726
14614,"Grand Falls Pueblo",478928.233917341,3922162.12748212
14758,"AZ P:61:159",633150.330245435,3893509.24925943
14780,"Standing Fall House",553946.244431794,4051929.107749
14789,"AZ D:7:134",545056.233553708,4055071.55448212
14852,"AZ E:2:1",612821.549256206,4057065.71499206
14853,"AZ E:2:2",622523.001035094,4071667.89634971
14857,"AZ E:6:8",626216.212599173,4067029.2635213
14867,"AZ E:2:3",609950.027766123,4082032.74780302
14869,"AZ E:2:4",619705.460972965,4068252.54889917
14874,"AZ K:8:2",678992.038500592,3929711.96303932
14889,"Jeddito 177",561546.772272602,3964583.89979623
14902,"Jeddito 369",570175.111833334,3958159.38227049
14915,"Jeddito 354",561957.693111017,3961676.51155424
15065,"NA 9165",559629.536977544,3906708.35146677
15208,"Corn Creek",499311.831770316,3900621.61196069
15455,"AZ D:7:0264",567820.644886151,4042755.73548694
15526,"AZ D:11:0297",556826.886369213,4026546.61669733
15532,"AZ D:11:0279",562496.839599982,4035788.91053176
15584,"AZ D:11:0207",554684.743861347,4029206.48023924
15660,"CS016",741774.944288656,3889509.76966284
15683,"CS043",743492.327164859,3897173.55561107
15688,"CS054",732870.605070144,3881459.98422615
15689,"CS055",754993.578666076,3882774.96379018
15690,"CS056",738482.555743679,3896738.46872672
15710,"CS076",746493.293809891,3891981.74238019
15711,"CS077",739203.650372848,3888301.42666623
15713,"CS079",750035.588578507,3895674.70617183
15714,"CS081",748360.955280811,3873749.4567059
15720,"CS087",750145.181314275,3879949.39406291
15733,"CS100",751623.648907244,3884155.04384413
15739,"CS106",745695.781007782,3891888.20261322
15740,"CS107",743690.651097521,3878669.98310238
15768,"CS135",732294.288401678,3887211.92153618
15769,"CS136",753433.874019608,3882703.5429772
15771,"CS142",746387.887994573,3877557.21043423
15772,"CS150",751232.928473875,3884520.17369047
15774,"CS154",743273.965409398,3884796.57418542
15776,"CS156",737022.785675898,3880275.40460154
15778,"CS158",753052.382912114,3890976.05153173
15784,"CS164",742517.557383701,3890263.48392777
15785,"CS165",737347.088733688,3879355.75161912
15786,"CS166",744567.735816538,3883356.20959438
15790,"CS170",739967.855589092,3875772.37549461
15801,"CS181",729281.266574562,3886014.78644721
15809,"CS192",726036.854006723,3892740.62775299
15812,"CS195",730534.511538595,3893352.85206214
15813,"CS196",728561.104921624,3900296.03880458
15849,"LZ0533",715574.646108598,3896475.22161655
15851,"LZ0535",702813.456229717,3885895.2157791
15879,"LZ0564",719062.88928926,3883204.55563568
15880,"LZ0565",726168.656860963,3886415.42988874
15884,"LZ0569",712507.280675694,3892521.69251889
15885,"LZ0570",709370.148766488,3885833.09220366
15887,"LZ0572",716548.708207086,3878351.66755907
15890,"LZ0575",716869.589592665,3886357.48501815
15893,"LZ0578",723805.655574203,3890931.37985401
15894,"LZ0579",702904.352492243,3897591.50173545
15896,"LZ0581",724480.005816668,3896148.87468487
15906,"LZ0588",704620.255690143,3874833.53737101
15907,"LZ0589",710858.616378978,3886336.57475665
